"","KeyID","Latitude","Longitude","Elevation","Rep","Year","Month","Day","L2o","L2","L3","L4","L5","L6","Pupae","Adults","DeathAdult","OvipositingAdult","Brood","Eggs_g2","L1_g2","L2o_g2","L2_g2","AverageInstar","MalePupae","FemalePupae","MaleAdult","FemaleAdult","MaleEmergence","FemaleEmergence","MaleFlight","FemaleFlight","DataType"
"2062","Pikauba",47.836667,-71.248,NA,0,2021,7,10,0,0,0,0,0,4.25,2.5,0,0,0,0,0,0,0,0,6.37037,1,1.5,0,0,0,0,0,0,"Real_Data"
"2063","Pikauba",47.836667,-71.248,NA,0,2021,7,11,0,0,0,0,0,4,2.75,0,0,0,0,0,0,0,0,6.40741,1.25,1.5,0,0,0,0,0,0,"Real_Data"
"2064","Pikauba",47.836667,-71.248,NA,0,2021,7,12,0,0,0,0,0,3.5,3.25,0,0,0,0,0,0,0,0,6.48148,1.25,2,0,0,0,0,0,0,"Real_Data"
"2065","Pikauba",47.836667,-71.248,NA,0,2021,7,13,0,0,0,0,0,2.75,4,0,0,0,0,0,0,0,0,6.59259,1.25,2.75,0,0,0,0,0,0,"Real_Data"
"2066","Pikauba",47.836667,-71.248,NA,0,2021,7,14,0,0,0,0,0,1.5,5.25,0,0,0,0,0,0,0,0,6.77778,1.5,3.75,0,0,0,0,0,0,"Real_Data"
"2067","Pikauba",47.836667,-71.248,NA,0,2021,7,15,0,0,0,0,0,0.75,6,0,0,0,0,0,0,0,0,6.88889,1.75,4.25,0,0,0,0,0,0,"Real_Data"
"2068","Pikauba",47.836667,-71.248,NA,0,2021,7,16,0,0,0,0,0,0.5,6.25,0,0,0,0,0,0,0,0,6.92593,2,4.25,0,0,0,0,0,0,"Real_Data"
"2069","Pikauba",47.836667,-71.248,NA,0,2021,7,17,0,0,0,0,0,0.5,6.25,0,0,0,0,0,0,0,0,6.92593,2,4.25,0,0,0,0,0,0,"Real_Data"
"2070","Pikauba",47.836667,-71.248,NA,0,2021,7,18,0,0,0,0,0,0.5,6.25,0,0,0,0,0,0,0,0,6.92593,2,4.25,0,0,0,0,0,0,"Real_Data"
"2071","Pikauba",47.836667,-71.248,NA,0,2021,7,19,0,0,0,0,0,0.25,6.25,0,0,0,0,0,0,0,0,6.96154,2,4.25,0,0,0,0,0,0,"Real_Data"
"2072","Pikauba",47.836667,-71.248,NA,0,2021,7,20,0,0,0,0,0,0.25,5.75,0.5,0,0,0,0,0,0,0,7.03846,2,3.75,0,0.5,0,0.5,0,0,"Real_Data"
"2073","Pikauba",47.836667,-71.248,NA,0,2021,7,21,0,0,0,0,0,0.25,4.5,1.5,0,0,0,0,0,0,0,7.2,1.75,2.75,0.25,1.25,0.25,0.75,0,0,"Real_Data"
"2074","Pikauba",47.836667,-71.248,NA,0,2021,7,22,0,0,0,0,0,0.25,4,2,0,0.5,16.3981,0,0,0,0,7.28,1.25,2.75,0.75,1.25,0.5,0,0,0,"Real_Data"
"2075","Pikauba",47.836667,-71.248,NA,0,2021,7,23,0,0,0,0,0,0.25,3,3,0,1,26.5127,0,0,0,0,7.44,0.75,2.25,1.25,1.75,0.5,0.5,0,0,"Real_Data"
"2076","Pikauba",47.836667,-71.248,NA,0,2021,7,24,0,0,0,0,0,0.25,3,3,0,1.25,59.0307,0,0,0,0,7.44,0.75,2.25,1.25,1.75,0,0,0.25,0,"Real_Data"
"2077","Pikauba",47.836667,-71.248,NA,0,2021,7,25,0,0,0,0,0,0.25,1.75,4.25,0,1.75,76.8958,0,0,0,0,7.64,0.75,1,1.25,3,0,1.25,0,0,"Real_Data"
"2078","Pikauba",47.836667,-71.248,NA,0,2021,7,26,0,0,0,0,0,0.25,1,4.75,0,2,83.1944,0,0,0,0,7.75,0.75,0.25,1,3.75,0,0.75,0.25,0,"Real_Data"
"2079","Pikauba",47.836667,-71.248,NA,0,2021,7,27,0,0,0,0,0,0.25,1,4.5,0,2.75,17.2286,0,0,0,0,7.73913,0.75,0.25,1,3.5,0,0,0,0,"Real_Data"
"2080","Pikauba",47.836667,-71.248,NA,0,2021,7,28,0,0,0,0,0,0.25,0.25,5.25,0,3.25,0,0,0,0,0,7.86957,0.25,0,1.5,3.75,0.5,0.25,0,0,"Real_Data"
"2081","Pikauba",47.836667,-71.248,NA,0,2021,7,29,0,0,0,0,0,0,0.5,5.25,0,3.5,27.3424,0,0,0,0,7.91304,0.25,0.25,1.5,3.75,0,0,0,0,"Real_Data"
"2082","Pikauba",47.836667,-71.248,NA,0,2021,7,30,0,0,0,0,0,0,0.5,5.25,0,3.5,0,0,0,0,0,7.91304,0.25,0.25,1.5,3.75,0,0,0,0,"Real_Data"
"2083","Pikauba",47.836667,-71.248,NA,0,2021,7,31,0,0,0,0,0,0,0.25,5.25,0,3.75,23.5499,0,0,0,0,7.95455,0,0.25,1.5,3.75,0.25,0,0,0,"Real_Data"
"2084","Pikauba",47.836667,-71.248,NA,0,2021,8,1,0,0,0,0,0,0,0.25,5.25,0,3.75,36.1628,0,0,0,0,7.95455,0,0.25,1.5,3.75,0,0,0,0,"Real_Data"
"2085","Pikauba",47.836667,-71.248,NA,0,2021,8,2,0,0,0,0,0,0,0.25,5,0,3.5,35.8474,0,0,0,0,7.95238,0,0.25,1.5,3.5,0,0,0,0,"Real_Data"
"2086","Pikauba",47.836667,-71.248,NA,0,2021,8,3,0,0,0,0,0,0,0.25,5,0,3.5,57.7601,0,0,0,0,7.95238,0,0.25,1.5,3.5,0,0,0,0,"Real_Data"
"2087","Pikauba",47.836667,-71.248,NA,0,2021,8,4,0,0,0,0,0,0,0.25,4.5,0,3,45.6716,0,0,0,0,7.94737,0,0.25,1.5,3,0,0,0.25,0.25,"Real_Data"
"2088","Pikauba",47.836667,-71.248,NA,0,2021,8,5,0,0,0,0,0,0,0.25,4,0,2.5,140.152,0,0,0,0,7.94118,0,0.25,1.5,2.5,0,0,0,0.5,"Real_Data"
"2089","Pikauba",47.836667,-71.248,NA,0,2021,8,6,0,0,0,0,0,0,0.25,3.75,0,2.25,84.7151,0,0,0,0,7.9375,0,0.25,1.5,2.25,0,0,0,0.25,"Real_Data"
"2090","Pikauba",47.836667,-71.248,NA,0,2021,8,7,0,0,0,0,0,0,0.25,3.5,0,2.25,16.0506,0,0,0,0,7.93333,0,0.25,1.25,2.25,0,0,0,0,"Real_Data"
"2091","Pikauba",47.836667,-71.248,NA,0,2021,8,8,0,0,0,0,0,0,0.25,3.5,0,2.25,9.42636,0,0,0,0,7.93333,0,0.25,1.25,2.25,0,0,0,0,"Real_Data"
"2092","Pikauba",47.836667,-71.248,NA,0,2021,8,9,0,0,0,0,0,0,0.25,3.25,0,2,30.373,0,0,0,0,7.92857,0,0.25,1.25,2,0,0,0,0.5,"Real_Data"
"2093","Pikauba",47.836667,-71.248,NA,0,2021,8,10,0,0,0,0,0,0,0.25,2.5,0.5,1.25,22.3365,0,0,0,0,8.07692,0,0.25,1.25,1.25,0,0,0.25,0.5,"Real_Data"
"2094","Pikauba",47.836667,-71.248,NA,0,2021,8,11,0,0,0,0,0,0,0,1.5,1.75,0.75,8.54942,0,0,0,0,8.53846,0,0,0.5,1,0,0.25,0,0,"Real_Data"
"2095","Pikauba",47.836667,-71.248,NA,0,2021,8,12,0,0,0,0,0,0,0,1.25,1.75,0.75,33.2126,0,0,0,0,8.58333,0,0,0.5,0.75,0,0,0,0,"Real_Data"
"2096","Pikauba",47.836667,-71.248,NA,0,2021,8,13,0,0,0,0,0,0,0,0.75,2,0.25,11.8383,0,0,0,0,8.72727,0,0,0.5,0.25,0,0,0,0.25,"Real_Data"
"2097","Pikauba",47.836667,-71.248,NA,0,2021,8,14,0,0,0,0,0,0,0,0.75,2,0.25,3.33914,0,0,0,0,8.72727,0,0,0.5,0.25,0,0,0,0,"Real_Data"
"2098","Pikauba",47.836667,-71.248,NA,0,2021,8,15,0,0,0,0,0,0,0,0.25,2.5,0.25,0.589129,0,0,0,0,8.90909,0,0,0,0.25,0,0,0,0,"Real_Data"
"2099","Pikauba",47.836667,-71.248,NA,0,2021,8,16,0,0,0,0,0,0,0,0.25,2.5,0.25,0.925245,0,0,0,0,8.90909,0,0,0,0.25,0,0,0,0,"Real_Data"
"2100","Pikauba",47.836667,-71.248,NA,0,2021,8,17,0,0,0,0,0,0,0,0.25,2.5,0.25,2.57661,0,0,0,0,8.90909,0,0,0,0.25,0,0,0,0,"Real_Data"
"2101","Pikauba",47.836667,-71.248,NA,0,2021,8,18,0,0,0,0,0,0,0,0.25,2.5,0.25,1.87578,0,0,0,0,8.90909,0,0,0,0.25,0,0,0,0,"Real_Data"
"2102","Plaster Rock",46.908333,-67.189,NA,0,2021,4,26,99.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2103","Plaster Rock",46.908333,-67.189,NA,0,2021,4,27,99.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2104","Plaster Rock",46.908333,-67.189,NA,0,2021,4,28,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2105","Plaster Rock",46.908333,-67.189,NA,0,2021,4,29,97.75,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2106","Plaster Rock",46.908333,-67.189,NA,0,2021,4,30,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2107","Plaster Rock",46.908333,-67.189,NA,0,2021,5,1,91.25,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2108","Plaster Rock",46.908333,-67.189,NA,0,2021,5,2,88.75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2109","Plaster Rock",46.908333,-67.189,NA,0,2021,5,3,85,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2110","Plaster Rock",46.908333,-67.189,NA,0,2021,5,4,80.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2111","Plaster Rock",46.908333,-67.189,NA,0,2021,5,5,72,27.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2112","Plaster Rock",46.908333,-67.189,NA,0,2021,5,6,70.5,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2113","Plaster Rock",46.908333,-67.189,NA,0,2021,5,7,67.5,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2114","Plaster Rock",46.908333,-67.189,NA,0,2021,5,8,64,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Real_Data"
"2115","Plaster Rock",46.908333,-67.189,NA,0,2021,5,9,60.25,37.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.00254,0,0,0,0,0,0,0,0,"Real_Data"
"2116","Plaster Rock",46.908333,-67.189,NA,0,2021,5,10,51,45.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.00515,0,0,0,0,0,0,0,0,"Real_Data"
"2117","Plaster Rock",46.908333,-67.189,NA,0,2021,5,11,37,56.75,2,0,0,0,0,0,0,0,0,0,0,0,0,2.02089,0,0,0,0,0,0,0,0,"Real_Data"
"2118","Plaster Rock",46.908333,-67.189,NA,0,2021,5,12,32.25,59.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2.03166,0,0,0,0,0,0,0,0,"Real_Data"
"2119","Plaster Rock",46.908333,-67.189,NA,0,2021,5,13,28,62,4,0,0,0,0,0,0,0,0,0,0,0,0,2.04255,0,0,0,0,0,0,0,0,"Real_Data"
"2120","Plaster Rock",46.908333,-67.189,NA,0,2021,5,14,22.75,62.75,7.75,0,0,0,0,0,0,0,0,0,0,0,0,2.08311,0,0,0,0,0,0,0,0,"Real_Data"
"2121","Plaster Rock",46.908333,-67.189,NA,0,2021,5,15,16.25,62,12.25,0,0,0,0,0,0,0,0,0,0,0,0,2.13536,0,0,0,0,0,0,0,0,"Real_Data"
"2122","Plaster Rock",46.908333,-67.189,NA,0,2021,5,16,10.75,54.25,23,0,0,0,0,0,0,0,0,0,0,0,0,2.26136,0,0,0,0,0,0,0,0,"Real_Data"
"2123","Plaster Rock",46.908333,-67.189,NA,0,2021,5,17,6.5,44.25,33.5,0,0,0,0,0,0,0,0,0,0,0,0,2.39763,0,0,0,0,0,0,0,0,"Real_Data"
"2124","Plaster Rock",46.908333,-67.189,NA,0,2021,5,18,3.75,33.5,43.25,0,0,0,0,0,0,0,0,0,0,0,0,2.53727,0,0,0,0,0,0,0,0,"Real_Data"
"2125","Plaster Rock",46.908333,-67.189,NA,0,2021,5,19,2,22.5,51.5,0.25,0,0,0,0,0,0,0,0,0,0,0,2.68197,0,0,0,0,0,0,0,0,"Real_Data"
"2126","Plaster Rock",46.908333,-67.189,NA,0,2021,5,20,1.25,15.25,56.25,1,0,0,0,0,0,0,0,0,0,0,0,2.78983,0,0,0,0,0,0,0,0,"Real_Data"
"2127","Plaster Rock",46.908333,-67.189,NA,0,2021,5,21,1,7.5,58.5,3.25,0,0,0,0,0,0,0,0,0,0,0,2.92527,0,0,0,0,0,0,0,0,"Real_Data"
"2128","Plaster Rock",46.908333,-67.189,NA,0,2021,5,22,0.25,3.25,45.25,14,0.75,0,0,0,0,0,0,0,0,0,0,3.18898,0,0,0,0,0,0,0,0,"Real_Data"
"2129","Plaster Rock",46.908333,-67.189,NA,0,2021,5,23,0,1.5,34,21.5,1.5,0,0,0,0,0,0,0,0,0,0,3.39316,0,0,0,0,0,0,0,0,"Real_Data"
"2130","Plaster Rock",46.908333,-67.189,NA,0,2021,5,24,0,1,31.75,21,2.5,0,0,0,0,0,0,0,0,0,0,3.44444,0,0,0,0,0,0,0,0,"Real_Data"
"2131","Plaster Rock",46.908333,-67.189,NA,0,2021,5,25,0,0.75,24.5,25.25,4,0,0,0,0,0,0,0,0,0,0,3.59633,0,0,0,0,0,0,0,0,"Real_Data"
"2132","Plaster Rock",46.908333,-67.189,NA,0,2021,5,26,0,0.75,14.5,23.5,10,0,0,0,0,0,0,0,0,0,0,3.87692,0,0,0,0,0,0,0,0,"Real_Data"
"2133","Plaster Rock",46.908333,-67.189,NA,0,2021,5,27,0,0.25,8.5,18.75,15.25,0,0,0,0,0,0,0,0,0,0,4.1462,0,0,0,0,0,0,0,0,"Real_Data"
"2134","Plaster Rock",46.908333,-67.189,NA,0,2021,5,28,0,0.25,8,17,16.25,0,0,0,0,0,0,0,0,0,0,4.18675,0,0,0,0,0,0,0,0,"Real_Data"
"2135","Plaster Rock",46.908333,-67.189,NA,0,2021,5,29,0,0.25,7.25,15,18.25,0,0,0,0,0,0,0,0,0,0,4.25767,0,0,0,0,0,0,0,0,"Real_Data"
"2136","Plaster Rock",46.908333,-67.189,NA,0,2021,5,30,0,0.25,5.75,13.25,18.25,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,"Real_Data"
"2137","Plaster Rock",46.908333,-67.189,NA,0,2021,5,31,0,0,5,12.25,19.5,0,0,0,0,0,0,0,0,0,0,4.39456,0,0,0,0,0,0,0,0,"Real_Data"
"2138","Plaster Rock",46.908333,-67.189,NA,0,2021,6,1,0,0,4,11.25,19,0.25,0,0,0,0,0,0,0,0,0,4.44928,0,0,0,0,0,0,0,0,"Real_Data"
"2139","Plaster Rock",46.908333,-67.189,NA,0,2021,6,2,0,0,2.25,8.5,20.5,0.5,0,0,0,0,0,0,0,0,0,4.6063,0,0,0,0,0,0,0,0,"Real_Data"
"2140","Plaster Rock",46.908333,-67.189,NA,0,2021,6,3,0,0,1,5,20,1.25,0,0,0,0,0,0,0,0,0,4.78899,0,0,0,0,0,0,0,0,"Real_Data"
"2141","Plaster Rock",46.908333,-67.189,NA,0,2021,6,4,0,0,1,2.75,17,3.5,0,0,0,0,0,0,0,0,0,4.94845,0,0,0,0,0,0,0,0,"Real_Data"
"2142","Plaster Rock",46.908333,-67.189,NA,0,2021,6,5,0,0,0.25,1.5,14.5,4.75,0,0,0,0,0,0,0,0,0,5.13095,0,0,0,0,0,0,0,0,"Real_Data"
"2143","Plaster Rock",46.908333,-67.189,NA,0,2021,6,6,0,0,0,1.25,11.75,5.5,0,0,0,0,0,0,0,0,0,5.22973,0,0,0,0,0,0,0,0,"Real_Data"
"2144","Plaster Rock",46.908333,-67.189,NA,0,2021,6,7,0,0,0,0.25,9,7.25,0,0,0,0,0,0,0,0,0,5.42424,0,0,0,0,0,0,0,0,"Real_Data"
"2145","Plaster Rock",46.908333,-67.189,NA,0,2021,6,8,0,0,0,0,4,9.5,0,0,0,0,0,0,0,0,0,5.7037,0,0,0,0,0,0,0,0,"Real_Data"
"2146","Plaster Rock",46.908333,-67.189,NA,0,2021,6,9,0,0,0,0,1.75,10.25,0,0,0,0,0,0,0,0,0,5.85417,0,0,0,0,0,0,0,0,"Real_Data"
"2147","Plaster Rock",46.908333,-67.189,NA,0,2021,6,10,0,0,0,0,1.5,10.25,0,0,0,0,0,0,0,0,0,5.87234,0,0,0,0,0,0,0,0,"Real_Data"
"2148","Plaster Rock",46.908333,-67.189,NA,0,2021,6,11,0,0,0,0,1.25,9.5,0,0,0,0,0,0,0,0,0,5.88372,0,0,0,0,0,0,0,0,"Real_Data"
"2149","Plaster Rock",46.908333,-67.189,NA,0,2021,6,12,0,0,0,0,1.25,9.5,0,0,0,0,0,0,0,0,0,5.88372,0,0,0,0,0,0,0,0,"Real_Data"
"2150","Plaster Rock",46.908333,-67.189,NA,0,2021,6,13,0,0,0,0,0.75,10,0,0,0,0,0,0,0,0,0,5.93023,0,0,0,0,0,0,0,0,"Real_Data"
"2151","Plaster Rock",46.908333,-67.189,NA,0,2021,6,14,0,0,0,0,0.25,10,0.25,0,0,0,0,0,0,0,0,6,0,0.25,0,0,0,0,0,0,"Real_Data"
"2152","Plaster Rock",46.908333,-67.189,NA,0,2021,6,15,0,0,0,0,0.25,8.75,1.25,0,0,0,0,0,0,0,0,6.09756,1,0.25,0,0,0,0,0,0,"Real_Data"
"2153","Plaster Rock",46.908333,-67.189,NA,0,2021,6,16,0,0,0,0,0,7.75,2.5,0,0,0,0,0,0,0,0,6.2439,2,0.5,0,0,0,0,0,0,"Real_Data"
"2154","Plaster Rock",46.908333,-67.189,NA,0,2021,6,17,0,0,0,0,0,7.75,2.5,0,0,0,0,0,0,0,0,6.2439,2,0.5,0,0,0,0,0,0,"Real_Data"
"2155","Plaster Rock",46.908333,-67.189,NA,0,2021,6,18,0,0,0,0,0,6.25,3.75,0,0,0,0,0,0,0,0,6.375,2.5,1.25,0,0,0,0,0,0,"Real_Data"
"2156","Plaster Rock",46.908333,-67.189,NA,0,2021,6,19,0,0,0,0,0,5.5,4,0,0,0,0,0,0,0,0,6.42105,2.5,1.5,0,0,0,0,0,0,"Real_Data"
"2157","Plaster Rock",46.908333,-67.189,NA,0,2021,6,20,0,0,0,0,0,5,4.5,0,0,0,0,0,0,0,0,6.47368,3,1.5,0,0,0,0,0,0,"Real_Data"
"2158","Plaster Rock",46.908333,-67.189,NA,0,2021,6,21,0,0,0,0,0,4.75,4.75,0,0,0,0,0,0,0,0,6.5,3.25,1.5,0,0,0,0,0,0,"Real_Data"
"2159","Plaster Rock",46.908333,-67.189,NA,0,2021,6,22,0,0,0,0,0,4.25,5,0,0,0,0,0,0,0,0,6.54054,3.5,1.5,0,0,0,0,0,0,"Real_Data"
"2160","Plaster Rock",46.908333,-67.189,NA,0,2021,6,23,0,0,0,0,0,3.5,5.5,0,0,0,0,0,0,0,0,6.61111,3.5,2,0,0,0,0,0,0,"Real_Data"
"2161","Plaster Rock",46.908333,-67.189,NA,0,2021,6,24,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6.66667,3.75,2.25,0,0,0,0,0,0,"Real_Data"
"2162","Plaster Rock",46.908333,-67.189,NA,0,2021,6,25,0,0,0,0,0,2.5,6.25,0.25,0,0,0,0,0,0,0,6.75,4,2.25,0,0.25,0,0.25,0,0,"Real_Data"
"2163","Plaster Rock",46.908333,-67.189,NA,0,2021,6,26,0,0,0,0,0,2,6.75,0.25,0,0,0,0,0,0,0,6.80556,4.25,2.5,0,0.25,0,0,0,0,"Real_Data"
"2164","Plaster Rock",46.908333,-67.189,NA,0,2021,6,27,0,0,0,0,0,1.75,5.75,1.5,0,0.25,20.4485,0,0,0,0,6.97222,3.25,2.5,1,0.5,1,0.25,0,0,"Real_Data"
"2165","Plaster Rock",46.908333,-67.189,NA,0,2021,6,28,0,0,0,0,0,0.75,5,3.25,0,0.5,47.4315,0,0,0,0,7.27778,2.75,2.25,2,1.25,1,0.75,0,0,"Real_Data"
"2166","Plaster Rock",46.908333,-67.189,NA,0,2021,6,29,0,0,0,0,0,0.5,4.5,3.75,0,1.25,100.524,0,0,0,0,7.37143,2.25,2.25,2.25,1.5,0.25,0.25,2,0.25,"Real_Data"
"2167","Plaster Rock",46.908333,-67.189,NA,0,2021,6,30,0,0,0,0,0,0.25,4,3.75,0,1,98.9129,0,0,0,0,7.4375,1.75,2.25,2.75,1,0.75,0,0.25,0.25,"Real_Data"
"2168","Plaster Rock",46.908333,-67.189,NA,0,2021,7,1,0,0,0,0,0,0.25,4,3.5,0,1,19.1625,0,0,0,0,7.41935,1.75,2.25,2.5,1,0,0,0,0,"Real_Data"
"2169","Plaster Rock",46.908333,-67.189,NA,0,2021,7,2,0,0,0,0,0,0.25,3.75,3.5,0,1,2.43787,0,0,0,0,7.43333,1.5,2.25,2.5,1,0.25,0,0,0,"Real_Data"
"2170","Plaster Rock",46.908333,-67.189,NA,0,2021,7,3,0,0,0,0,0,0.25,3.5,3.75,0,1,0.849939,0,0,0,0,7.46667,1.5,2,2.5,1.25,0,0.25,0,0,"Real_Data"
"2171","Plaster Rock",46.908333,-67.189,NA,0,2021,7,4,0,0,0,0,0,0.25,3,4.25,0,1,2.36319,0,0,0,0,7.53333,1.5,1.5,2.5,1.75,0,0.5,0,0,"Real_Data"
"2172","Plaster Rock",46.908333,-67.189,NA,0,2021,7,5,0,0,0,0,0,0.25,2.5,4.5,0,1,7.45939,0,0,0,0,7.58621,1.25,1.25,2.75,1.75,0.25,0.25,0.25,0.25,"Real_Data"
"2173","Plaster Rock",46.908333,-67.189,NA,0,2021,7,6,0,0,0,0,0,0.25,2,4.5,0,1.25,78.7159,0,0,0,0,7.62963,1,1,3,1.5,0.25,0.25,0.5,0,"Real_Data"
"2174","Plaster Rock",46.908333,-67.189,NA,0,2021,7,7,0,0,0,0,0,0.25,1.5,4.5,0,1.25,51.9702,0,0,0,0,7.68,0.75,0.75,3,1.5,0.25,0.25,0,0,"Real_Data"
"2175","Plaster Rock",46.908333,-67.189,NA,0,2021,7,8,0,0,0,0,0,0.25,1.25,4.5,0,1,6.97234,0,0,0,0,7.70833,0.75,0.5,3,1.5,0,0.25,0,0,"Real_Data"
"2176","Plaster Rock",46.908333,-67.189,NA,0,2021,7,9,0,0,0,0,0,0,1.25,4.75,0,1.25,22.5464,0,0,0,0,7.79167,0.75,0.5,3,1.75,0,0.25,0,0,"Real_Data"
"2177","Plaster Rock",46.908333,-67.189,NA,0,2021,7,10,0,0,0,0,0,0,0.75,5.25,0,1.5,37.7672,0,0,0,0,7.875,0.25,0.5,3.5,1.75,0.5,0,0,0.25,"Real_Data"
"2178","Plaster Rock",46.908333,-67.189,NA,0,2021,7,11,0,0,0,0,0,0,0.5,4.75,0,1.5,59.6224,0,0,0,0,7.90476,0.25,0.25,3,1.75,0,0.25,0,0.25,"Real_Data"
"2179","Plaster Rock",46.908333,-67.189,NA,0,2021,7,12,0,0,0,0,0,0,0.5,4.75,0,1.75,84.6339,0,0,0,0,7.90476,0.25,0.25,3,1.75,0,0,0.5,0.25,"Real_Data"
"2180","Plaster Rock",46.908333,-67.189,NA,0,2021,7,13,0,0,0,0,0,0,0.25,4.25,0.5,1.75,46.7761,0,0,0,0,8.05,0,0.25,2.5,1.75,0.25,0,0,0.25,"Real_Data"
"2181","Plaster Rock",46.908333,-67.189,NA,0,2021,7,14,0,0,0,0,0,0,0.25,3,1.75,1.5,32.1043,0,0,0,0,8.3,0,0.25,1.5,1.5,0,0,0,0.25,"Real_Data"
"2182","Plaster Rock",46.908333,-67.189,NA,0,2021,7,15,0,0,0,0,0,0,0.25,3,1.75,1.5,22.4088,0,0,0,0,8.3,0,0.25,1.5,1.5,0,0,0.25,0.25,"Real_Data"
"2183","Plaster Rock",46.908333,-67.189,NA,0,2021,7,16,0,0,0,0,0,0,0.25,3,1.75,1.5,14.5603,0,0,0,0,8.3,0,0.25,1.5,1.5,0,0,0,0.25,"Real_Data"
"2184","Plaster Rock",46.908333,-67.189,NA,0,2021,7,17,0,0,0,0,0,0,0.25,2.75,2,1.5,6.45916,0,0,0,0,8.35,0,0.25,1.25,1.5,0,0,0,0,"Real_Data"
"2185","Plaster Rock",46.908333,-67.189,NA,0,2021,7,18,0,0,0,0,0,0,0,3,2,1.5,5.23547,0,0,0,0,8.4,0,0,1.25,1.75,0,0.25,0.5,0,"Real_Data"
"2186","Plaster Rock",46.908333,-67.189,NA,0,2021,7,19,0,0,0,0,0,0,0,2,2.5,1.25,33.9416,0,0,0,0,8.55556,0,0,0.75,1.25,0,0,0,0,"Real_Data"
"2187","Plaster Rock",46.908333,-67.189,NA,0,2021,7,20,0,0,0,0,0,0,0,1.75,2.75,1.25,18.9262,0,0,0,0,8.61111,0,0,0.5,1.25,0,0,0,0,"Real_Data"
"2188","Plaster Rock",46.908333,-67.189,NA,0,2021,7,21,0,0,0,0,0,0,0,1.5,3,1,7.94705,0,0,0,0,8.66667,0,0,0.5,1,0,0,0,0,"Real_Data"
"2189","Plaster Rock",46.908333,-67.189,NA,0,2021,7,22,0,0,0,0,0,0,0,1.5,3,1,2.33587,0,0,0,0,8.66667,0,0,0.5,1,0,0,0,0,"Real_Data"
"2190","Plaster Rock",46.908333,-67.189,NA,0,2021,7,23,0,0,0,0,0,0,0,0.75,3.5,0.5,2.42137,0,0,0,0,8.82353,0,0,0.25,0.5,0,0,0,0,"Real_Data"
"2191","Plaster Rock",46.908333,-67.189,NA,0,2021,7,24,0,0,0,0,0,0,0,0.75,3.5,0.5,2.44489,0,0,0,0,8.82353,0,0,0.25,0.5,0,0,0,0,"Real_Data"
"2192","Plaster Rock",46.908333,-67.189,NA,0,2021,7,25,0,0,0,0,0,0,0,0.25,4,0.25,2.28579,0,0,0,0,8.94118,0,0,0,0.25,0,0,0,0.25,"Real_Data"
"2193","Plaster Rock",46.908333,-67.189,NA,0,2021,7,26,0,0,0,0,0,0,0,0.25,4,0.25,1.05666,0,0,0,0,8.94118,0,0,0,0.25,0,0,0,0,"Real_Data"
"2194","Plaster Rock",46.908333,-67.189,NA,0,2021,7,27,0,0,0,0,0,0,0,0.25,4,0.25,1.64992,0,0,0,0,8.94118,0,0,0,0.25,0,0,0,0,"Real_Data"
"2195","Plaster Rock",46.908333,-67.189,NA,0,2021,7,28,0,0,0,0,0,0,0,0.25,4,0.25,0,0,0,0,0,8.94118,0,0,0,0.25,0,0,0,0,"Real_Data"
"2196","Plaster Rock",46.908333,-67.189,NA,0,2021,7,29,0,0,0,0,0,0,0,0.25,4,0.25,0,0,0,0,0,8.94118,0,0,0,0.25,0,0,0,0,"Real_Data"
